R:\TRICKSFILES\S1-Vocab Learning\Data\S1-0122.emrg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,CEEXans,CEEXcorrect,CEEXfontcolor,ChineseInstru,Clock.Information,Display.RefreshRate,ECEXans,ECEXcorrect,ECEXfontcolor,Group,PIEXans,PIEXcorrect,PIEXfontcolor,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Chinese[Block],Counterbalance,Counterbalance.Cycle,Counterbalance.Sample,English[Block],InitialStudy,InitialStudy.Cycle,InitialStudy.Sample,Procedure[Block],Running[Block],StudySlide.RESP,Trial,Procedure[Trial],RandomizationL1,RandomizationL1.Cycle,RandomizationL1.Sample,RandomizationL2,RandomizationL2.Cycle,RandomizationL2.Sample,RandomizationL3,RandomizationL3.Cycle,RandomizationL3.Sample,RandomizationL4,RandomizationL4.Cycle,RandomizationL4.Sample,Running[Trial],SubTrial,CE1,CE1.Cycle,CE1.Sample,CE2,CE2.Cycle,CE2.Sample,CE3,CE3.Cycle,CE3.Sample,CE4,CE4.Cycle,CE4.Sample,CEAns,CEcorrect,CECorrectAns,CEEnd,CEFeedback.RT,CEfontcolor,CEStart,Chinese[SubTrial],EC1,EC1.Cycle,EC1.Sample,EC2,EC2.Cycle,EC2.Sample,EC3,EC3.Cycle,EC3.Sample,EC4,EC4.Cycle,EC4.Sample,ECAns,ECcorrect,ECCorrectAns,ECEnd,ECfeedback.RT,ECfontcolor,ECStart,English[SubTrial],PI1,PI1.Cycle,PI1.Sample,PI2,PI2.Cycle,PI2.Sample,PI3,PI3.Cycle,PI3.Sample,PI4,PI4.Cycle,PI4.Sample,PIAns,PIcorrect,PICorrectAns,Picture,PIEnd,PIFeedback.RT,PIfontcolor,PIStart,Procedure[SubTrial],RE1,RE1.Cycle,RE1.Sample,RE2,RE2.Cycle,RE2.Sample,RE3,RE3.Cycle,RE3.Sample,RE4,RE4.Cycle,RE4.Sample,REChinese,REEnglish,RESlide.RT,Running[SubTrial]
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,13,REL1,3,4,13,,,,,,,,,,RandomizationL1,8,,,,,,,,,,,,,,,,,,,,鸟鸣,,,,,,,,,,,,,,,,,,,,Warble,,,,,,,,,,,,,,,,,,,,,REProc,,,,,,,6,4,44,,,,鸟鸣,Warble,1460,RE3
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,13,REL1,3,4,13,,,,,,,,,,RandomizationL1,9,,,,,,,,,,,,,,,,,,,,安置,,,,,,,,,,,,,,,,,,,,Ensconce,,,,,,,,,,,,,,,,,,,,,REProc,,,,,,,1,4,45,,,,安置,Ensconce,3944,RE3
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,13,REL1,3,4,13,,,,,,,,,,RandomizationL1,10,,,,,,,,,,,,,,,,,,,,可饮用,,,,,,,,,,,,,,,,,,,,Potable,,,,,,,,,,,,,,,,,,,,,REProc,,,,,,,5,4,46,,,,可饮用,Potable,5530,RE3
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,13,REL1,3,4,13,,,,,,,,,,RandomizationL1,11,,,,,,,,,,,,,,,,,,,,不快,,,,,,,,,,,,,,,,,,,,Umbrage,,,,,,,,,,,,,,,,,,,,,REProc,,,,,,,3,4,47,,,,不快,Umbrage,4396,RE3
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,13,REL1,3,4,13,,,,,,,,,,RandomizationL1,12,,,,,,,,,,,,,,,,,,,,哄骗,,,,,,,,,,,,,,,,,,,,Wheedle,,,,,,,,,,,,,,,,,,,,,REProc,,,,,,,7,4,48,,,,哄骗,Wheedle,1651,RE3
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,1,,,,,,,,,,,,,,,,,,,,渴望,,,,,,,,,,,,,,,,,,,,Agog,,,,,,,,,,3,4,37,agog,Correct,Agog,39.jpg,2163764,406,green,2160279,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,2,,,,,,,,,,,,,,,,,,,,生气,,,,,,,,,,,,,,,,,,,,Rile,,,,,,,,,,11,4,38,rile,Correct,Rile,47.jpg,2167220,477,green,2164461,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,3,,,,,,,,,,,,,,,,,,,,强壮,,,,,,,,,,,,,,,,,,,,Hale,,,,,,,,,,9,4,39,hale,Correct,Hale,45.jpg,2170067,373,green,2167943,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,4,,,,,,,,,,,,,,,,,,,,刚愎自用,,,,,,,,,,,,,,,,,,,,Wayward,,,,,,,,,,6,4,40,wayward,Correct,Wayward,42.jpg,2173227,390,green,2170709,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,5,,,,,,,,,,,,,,,,,,,,炫耀,,,,,,,,,,,,,,,,,,,,Panache,,,,,,,,,,8,4,41,panache,Correct,Panache,44.jpg,2184699,456,green,2173891,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,6,,,,,,,,,,,,,,,,,,,,诱骗,,,,,,,,,,,,,,,,,,,,Inveigle,,,,,,,,,,10,4,42,wheedle,Incorrect,Inveigle,46.jpg,2187891,491,red,2185470,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,7,,,,,,,,,,,,,,,,,,,,拥护,,,,,,,,,,,,,,,,,,,,Countenance,,,,,,,,,,7,4,43,countenance,Correct,Countenance,43.jpg,2200868,967,green,2188652,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,8,,,,,,,,,,,,,,,,,,,,少量,,,,,,,,,,,,,,,,,,,,Piddling,,,,,,,,,,1,4,44,piddling,Correct,Piddling,37.jpg,2205123,374,green,2202114,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,9,,,,,,,,,,,,,,,,,,,,烦躁,,,,,,,,,,,,,,,,,,,,Irksome,,,,,,,,,,2,4,45,irksome,Correct,Irksome,38.jpg,2209155,494,green,2205746,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,10,,,,,,,,,,,,,,,,,,,,滑稽,,,,,,,,,,,,,,,,,,,,Caricature,,,,,,,,,,12,4,46,caricature,Correct,Caricature,48.jpg,2213211,485,green,2209911,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,11,,,,,,,,,,,,,,,,,,,,教授,,,,,,,,,,,,,,,,,,,,Don,,,,,,,,,,4,4,47,don,Correct,Don,40.jpg,2215715,395,green,2213993,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,14,PIL1,4,4,14,,,,,,,,,,RandomizationL1,12,,,,,,,,,,,,,,,,,,,,破旧,,,,,,,,,,,,,,,,,,,,Ragged,,,,,,,,,,5,4,48,ragged,Correct,Ragged,41.jpg,2219051,518,green,2216392,PIProc,,,,,,,,,,,,,,,,PI4
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,15,ECL1,1,4,15,,,,,,,,,,RandomizationL1,1,,,,,,,,,,,,,,,,,,,,附属物,5,4,37,,,,,,,,,,附属物,Correct,附属物,2228788,476,green,2222606,Appurtenance,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC1
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,15,ECL1,1,4,15,,,,,,,,,,RandomizationL1,2,,,,,,,,,,,,,,,,,,,,闲聊,4,4,38,,,,,,,,,,闲聊,Correct,闲聊,2232956,407,green,2229520,Jabber,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC1
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,15,ECL1,1,4,15,,,,,,,,,,RandomizationL1,3,,,,,,,,,,,,,,,,,,,,浸泡,1,4,39,,,,,,,,,,浸泡,Correct,浸泡,2244916,469,green,2233619,Macerate,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC1
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,15,ECL1,1,4,15,,,,,,,,,,RandomizationL1,4,,,,,,,,,,,,,,,,,,,,狂饮,11,4,40,,,,,,,,,,狂饮,Correct,狂饮,2258356,544,green,2245648,Guzzle,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC1
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,15,ECL1,1,4,15,,,,,,,,,,RandomizationL1,5,,,,,,,,,,,,,,,,,,,,抗议,6,4,41,,,,,,,,,,抗议,Correct,抗议,2263628,711,green,2259143,Remonstrance,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC1
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,49,,1,2,1,,,,,L1,Counterbalance,,15,ECL1,1,4,15,,,,,,,,,,RandomizationL1,6,,,,,,,,,,,,,,,,,,,,补偿,3,4,42,,,,,,,,,,补偿,Correct,补偿,2267396,450,green,2264591,Requite,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC1
