Subject,TrainingTask,FinalTestCondition,ResponseTime,Correct,Ans,CorrectAns,DanlinCode,FanqiCode,JasonCode,FinalCode
103,PI,EC,20.395,0,愚蠢,笨蛋,0.5,0.5,0.5,0.5
103,EC,EC,11.81,0,NA,兴奋,0,0,0,0
103,EC,EC,15.629,0,NA,安置,0,0,0,0
103,PI,EC,18.548,0,NA,责骂,0,0,0,0
103,RE,EC,17.338,0,NA,篡改,0,0,0,0
103,RE,EC,16.892,0,NA,粗鲁,0,0,0,0
103,PI,EC,24.27,0,NA,牢骚,0,0,0,0
103,RE,EC,15.858,0,NA,狂饮,0,0,0,0
103,PI,EC,20.233,0,NA,宁静,0,0,0,0
103,CE,EC,17.747,0,NA,强壮,0,0,0,0
103,RE,EC,19.004,0,NA,鲁莽,0,0,0,0
103,CE,EC,16.473,0,NA,诱骗,0,0,0,0
103,RE,EC,23.211,0,NA,闲聊,0,0,0,0
103,RE,EC,12.684,0,NA,浸泡,0,0,0,0
103,RE,EC,13.761,0,NA,不适,0,0,0,0
103,CE,EC,23.941,0,NA,炫耀,0,0,0,0
103,PI,EC,36.226,0,宗教,急救,0,0,0,0
103,CE,EC,14.487,0,NA,少量,0,0,0,0
103,EC,EC,29.013,1,可饮用,可饮用,1,1,1,1
103,PI,EC,43.861,0,急救,改变宗教,0,0,0,0
103,PI,EC,22.022,0,生气,狂暴,0.5,0.5,0.5,0.5
103,RE,EC,24.887,0,NA,抗议,0,0,0,0
103,RE,EC,12.235,0,NA,补偿,0,0,0,0
103,PI,EC,23.755,0,NA,阴森,0,0,0,0
103,EC,EC,23.111,1,烤焦,烤焦,1,1,1,1
103,PI,EC,19.342,0,NA,尖叫,0,0,0,0
103,EC,EC,17.231,0,NA,遗弃,0,0,0,0
103,EC,EC,11.586,0,NA,不快,0,0,0,0
103,EC,EC,36.101,0,NA,鸟鸣,0,0,0,0
103,CE,EC,15.168,0,NA,刚愎自用,0,0,0,0
103,EC,EC,13.586,0,NA,哄骗,0,0,0,0
104,EC,CE,28.857,1,agog,Agog,1,1,1,1
104,CE,CE,19.411,1,apprise,Apprise,1,1,1,1
104,PI,CE,82.175,0,appurtenace,Appurtenance,0.5,0.5,0.5,0.5
104,RE,CE,6.861,1,augur,Augur,1,1,1,1
104,RE,CE,22.834,0,mangle,Blazon,0,0,0,0
104,CE,CE,52.377,0,bribble,Bridle,0.5,0.5,0.5,0.5
104,EC,CE,29.093,0,forget,Caricature,0,0,0,0
104,EC,CE,36.403,0,contenance,Countenance,0.5,0.5,0.5,0.5
104,PI,CE,68.518,1,dabble,Dabble,1,1,1,1
104,CE,CE,59.272,0,forget,Dawdle,0,0,0,0
104,EC,CE,33.326,1,don,Don,1,1,1,1
104,RE,CE,26.544,0,dawidle,Dullard,0,0,0,0
104,CE,CE,93.122,0,efferevecse,Effervesce,0.5,0.5,0.5,0.5
104,CE,CE,50.993,1,ensconce,Ensconce,1,1,1,1
104,RE,CE,26.62,0,noidea,Fulminate,0,0,0,0
104,PI,CE,43.595,1,garble,Garble,1,1,1,1
104,PI,CE,51.232,1,gauche,Gauche,1,1,1,1
104,RE,CE,30.949,0,gibble,Gripe,0,0,0,0
104,PI,CE,50.964,1,guzzle,Guzzle,1,1,1,1
104,RE,CE,21.847,0,halcyon,Halcyon,1,0.5,1,1
104,EC,CE,32.233,1,hale,Hale,1,1,1,1
104,PI,CE,29.021,1,headlong,Headlong,1,1,1,1
104,PI,CE,44.433,1,heckle,Heckle,1,1,1,1
104,EC,CE,29.032,0,investige,Inveigle,0,0.5,0.5,0.5
104,EC,CE,22.267,1,irksome,Irksome,1,1,1,1
104,PI,CE,36.252,1,jabber,Jabber,1,1,1,1
104,PI,CE,59.444,1,macerate,Macerate,1,1,1,1
104,PI,CE,45.325,1,malaise,Malaise,1,1,1,1
104,CE,CE,49.834,1,mangle,Mangle,1,1,1,1
104,EC,CE,43.815,0,paradom,Panache,0,0,0,0
104,RE,CE,30.913,0,paraxysim,Paroxysm,0,0.5,0.5,0.5
104,EC,CE,23.567,0,forget,Piddling,0,0,0,0
104,CE,CE,20.975,1,potable,Potable,1,1,1,1
104,RE,CE,21.246,0,protecysim,Proselytize,0,0.5,0,0
104,RE,CE,20.081,0,rage,Rabid,0,0,0,0
104,EC,CE,42.753,1,ragged,Ragged,1,1,1,1
104,PI,CE,70.863,0,remonstration,Remonstrance,0,0.5,0.5,0.5
104,PI,CE,36.613,1,requite,Requite,1,1,1,1
104,RE,CE,14.636,1,revel,Revel,1,1,1,1
104,EC,CE,44.512,0,vile,Rile,0.5,0.5,0.5,0.5
104,RE,CE,24.421,0,sulpture,Sepulchral,0,0,0,0
104,CE,CE,19.53,1,singe,Singe,1,1,1,1
104,RE,CE,16.269,0,scream,Squall,0,0,0,0
104,CE,CE,42.881,1,strand,Strand,1,1,1,1
104,CE,CE,42.056,0,rile,Umbrage,0,0,0,0
104,CE,CE,24.135,1,warble,Warble,1,1,1,1
104,EC,CE,33.88,0,forget,Wayward,0,0,0,0
104,CE,CE,55.046,1,wheedle,Wheedle,1,1,1,1
105,PI,EC,17.713,1,渴望,渴望,1,1,1,1
105,RE,EC,5.943,0,NA,通知,0,0,0,0
105,EC,EC,11.642,0,NA,附属物,0,0,0,0
105,CE,EC,6.707,0,NA,预言,0,0,0,0
105,CE,EC,12.151,1,徽章,徽章,1,1,1,1
105,RE,EC,11.788,0,NA,束缚,0,0,0,0
105,PI,EC,6.845,0,NA,滑稽,0,0,0,0
105,PI,EC,12.434,0,NA,拥护,0,0,0,0
105,EC,EC,8.608,0,NA,玩水,0,0,0,0
105,RE,EC,3.562,0,NA,偷懒,0,0,0,0
105,CE,EC,6.24,0,NA,笨蛋,0,0,0,0
105,RE,EC,16.417,0,NA,兴奋,0,0,0,0
105,RE,EC,5.676,0,NA,安置,0,0,0,0
105,CE,EC,9.917,0,NA,责骂,0,0,0,0
105,EC,EC,8.083,0,NA,篡改,0,0,0,0
105,EC,EC,6.194,0,NA,粗鲁,0,0,0,0
105,CE,EC,14.912,0,NA,牢骚,0,0,0,0
105,CE,EC,8.1,0,NA,宁静,0,0,0,0
105,PI,EC,10.281,1,强壮,强壮,1,1,1,1
105,EC,EC,13.691,1,鲁莽,鲁莽,1,1,1,1
105,EC,EC,8.856,0,NA,质问,0,0,0,0
105,PI,EC,11.957,0,NA,诱骗,0,0,0,0
105,PI,EC,6.337,0,NA,烦躁,0,0,0,0
105,EC,EC,5.862,0,NA,闲聊,0,0,0,0
105,EC,EC,5.953,0,NA,浸泡,0,0,0,0
105,EC,EC,6.084,0,NA,不适,0,0,0,0
105,RE,EC,7.924,0,NA,损坏,0,0,0,0
105,PI,EC,9.041,0,NA,炫耀,0,0,0,0
105,CE,EC,7.647,0,NA,急救,0,0,0,0
105,PI,EC,30.603,0,NA,少量,0,0,0,0
105,RE,EC,4.074,0,NA,可饮用,0,0,0,0
105,CE,EC,9.019,0,NA,改变宗教,0,0,0,0
105,CE,EC,8.457,0,NA,狂暴,0,0,0,0
105,PI,EC,11.548,0,NA,破旧,0,0,0,0
105,EC,EC,15.306,1,抗议,抗议,1,1,1,1
105,EC,EC,13.381,0,NA,补偿,0,0,0,0
105,CE,EC,15.508,0,NA,狂欢,0,0,0,0
105,CE,EC,7.81,0,NA,阴森,0,0,0,0
105,RE,EC,4.488,0,NA,烤焦,0,0,0,0
105,CE,EC,12.693,0,NA,尖叫,0,0,0,0
105,RE,EC,11.072,0,NA,遗弃,0,0,0,0
105,RE,EC,10.733,0,NA,不快,0,0,0,0
105,RE,EC,3.853,0,NA,鸟鸣,0,0,0,0
105,PI,EC,16.43,0,NA,刚愎自用,0,0,0,0
105,RE,EC,7.983,0,NA,哄骗,0,0,0,0
106,RE,CE,21.025,0,NA,Agog,0,0,0,0
106,PI,CE,16.916,1,apprise,Apprise,1,1,1,1
106,CE,CE,18.519,0,appurtence,Appurtenance,0,0.5,0.5,0.5
106,EC,CE,31.968,0,NA,Augur,0,0,0,0
106,EC,CE,15.743,0,blacon,Blazon,0.5,0.5,0.5,0.5
106,PI,CE,25.696,0,bridle,Bridle,1,0.5,1,1
106,RE,CE,18.464,0,NA,Countenance,0,0,0,0
106,CE,CE,32.811,1,dabble,Dabble,1,1,1,1
106,PI,CE,27.335,1,dawdle,Dawdle,1,1,1,1
106,RE,CE,6.934,1,don,Don,1,1,1,1
106,EC,CE,16.95,0,don,Dullard,0,0,0,0
106,PI,CE,24.643,0,estasy,Effervesce,0,0,0,0
106,PI,CE,31.783,0,esconce,Ensconce,0.5,0.5,0.5,0.5
106,EC,CE,29.004,0,NA,Fulminate,0,0,0,0
106,CE,CE,25.56,0,NA,Garble,0,0,0,0
106,CE,CE,27.338,0,NA,Gauche,0,0,0,0
106,EC,CE,23.391,0,jargon,Gripe,0,0,0,0
106,CE,CE,15.105,0,revel,Guzzle,0,0,0,0
106,EC,CE,16.159,1,halcyon,Halcyon,1,1,1,1
106,RE,CE,13.068,0,NA,Hale,0,0,0,0
106,CE,CE,21.468,0,NA,Headlong,0,0,0,0
106,CE,CE,20.397,0,NA,Heckle,0,0,0,0
106,RE,CE,16.838,0,wheedle,Inveigle,0,0,0,0
106,RE,CE,14.139,0,umbrage,Irksome,0,0,0,0
106,CE,CE,25.51,1,jabber,Jabber,1,1,1,1
106,CE,CE,20.185,1,macerate,Macerate,1,1,1,1
106,CE,CE,16.676,1,malaise,Malaise,1,1,1,1
106,PI,CE,21.177,0,NA,Mangle,0,0,0,0
106,RE,CE,13.78,0,NA,Panache,0,0,0,0
106,EC,CE,31.495,0,NA,Paroxysm,0,0,0,0
106,RE,CE,15.1,0,pintable,Piddling,0,0,0,0
106,EC,CE,30.742,0,prosipertis,Proselytize,0,0.5,0.5,0.5
106,CE,CE,31.836,1,remonstrance,Remonstrance,1,1,1,1
106,CE,CE,19.306,1,requite,Requite,1,1,1,1
106,EC,CE,15.94,0,remonstrance,Revel,0,0,0,0
106,RE,CE,13.193,0,umbrage,Rile,0,0,0,0
106,EC,CE,16.6,0,NA,Sepulchral,0,0,0,0
106,PI,CE,20.286,1,singe,Singe,1,1,1,1
106,EC,CE,13.105,1,squall,Squall,1,1,1,1
106,PI,CE,12.899,1,strand,Strand,1,1,1,1
106,PI,CE,20.248,0,NA,Umbrage,0,0,0,0
106,PI,CE,29.402,1,warble,Warble,1,1,1,1
106,RE,CE,11.603,1,wayward,Wayward,1,1,1,1
106,PI,CE,38.824,1,wheedle,Wheedle,1,1,1,1
107,CE,EC,64.968,0,期望,渴望,0.5,0.5,0.5,0.5
107,EC,EC,32.372,1,通知,通知,1,1,1,1
107,RE,EC,21.638,0,附属,附属物,0.5,0.5,0.5,0.5
107,PI,EC,38.206,1,预言,预言,1,1,1,1
107,PI,EC,34.327,1,徽章,徽章,1,1,1,1
107,EC,EC,66.459,1,束缚,束缚,1,1,1,1
107,CE,EC,103.375,1,滑稽,滑稽,1,1,1,1
107,CE,EC,32.591,0,支持,拥护,0.5,0.5,0.5,0.5
107,RE,EC,22.077,0,焦虑,玩水,0,0,0,0
107,EC,EC,69.826,0,理解,偷懒,0,0,0,0
107,CE,EC,16.378,1,教授,教授,1,1,1,1
107,PI,EC,35.106,1,笨蛋,笨蛋,1,1,1,1
107,EC,EC,29.274,1,兴奋,兴奋,1,1,1,1
107,EC,EC,31.886,1,安置,安置,1,1,1,1
107,PI,EC,58.895,0,斥责,责骂,0.5,0.5,0.5,0.5
107,RE,EC,24.055,0,浸泡,篡改,0,0,0,0
107,RE,EC,18.282,1,粗鲁,粗鲁,1,1,1,1
107,PI,EC,35.425,0,交流,牢骚,0,0,0,0
107,RE,EC,29.016,1,狂饮,狂饮,1,1,1,1
107,PI,EC,81.233,1,宁静,宁静,1,1,1,1
107,CE,EC,42.897,0,狂怒,强壮,0,0,0,0
107,RE,EC,15.91,0,固执,鲁莽,0,0,0,0
107,RE,EC,15.935,0,混乱,质问,0,0,0,0
107,CE,EC,42.782,0,哄骗,诱骗,0.5,0.5,0.5,0.5
107,CE,EC,89.233,0,糟糕,烦躁,0,0.5,0,0
107,RE,EC,11.664,1,闲聊,闲聊,1,1,1,1
107,RE,EC,21.614,0,形成,浸泡,0,0,0,0
107,RE,EC,16.586,0,不好的,不适,0,0,0.5,0
107,EC,EC,59.844,0,破坏,损坏,0.5,0.5,0.5,0.5
107,CE,EC,59.388,1,炫耀,炫耀,1,1,1,1
107,PI,EC,83.03,1,急救,急救,1,1,1,1
107,CE,EC,31.161,0,少量的,少量,1,0.5,1,1
107,EC,EC,32.891,0,可饮的,可饮用,1,0.5,1,1
107,PI,EC,64.486,0,文章,改变宗教,0,0,0,0
107,PI,EC,35.657,0,烦躁,狂暴,0,0,0,0
107,CE,EC,49.72,1,破旧,破旧,1,1,1,1
107,RE,EC,27.478,0,反抗,抗议,0.5,0,0.5,0.5
107,RE,EC,20.032,1,补偿,补偿,1,1,1,1
107,PI,EC,40.924,1,狂欢,狂欢,1,1,1,1
107,PI,EC,79.083,0,阴暗,阴森,0,0.5,0.5,0.5
107,EC,EC,57.83,1,烤焦,烤焦,1,1,1,1
107,PI,EC,66.761,1,尖叫,尖叫,1,1,1,1
107,EC,EC,49.195,1,遗弃,遗弃,1,1,1,1
107,EC,EC,35.261,0,不悦,不快,0.5,0.5,0.5,0.5
107,EC,EC,49.172,1,鸟鸣,鸟鸣,1,1,1,1
107,CE,EC,33.558,1,刚愎自用,刚愎自用,1,1,1,1
107,EC,EC,39.545,0,搞笑,哄骗,0,0,0,0
108,EC,CE,27.393,1,agog,Agog,1,1,1,1
108,CE,CE,30.558,1,apprise,Apprise,1,1,1,1
108,PI,CE,51.108,1,appurtenance,Appurtenance,1,1,1,1
108,RE,CE,13.948,1,augur,Augur,1,1,1,1
108,RE,CE,9.161,0,bazon,Blazon,0.5,0.5,0.5,0.5
108,CE,CE,51.479,0,bridle,Bridle,1,0.5,1,1
108,EC,CE,19.263,1,caricature,Caricature,1,1,1,1
108,EC,CE,28.72,1,countenance,Countenance,1,1,1,1
108,PI,CE,68.067,1,dabble,Dabble,1,1,1,1
108,CE,CE,29.425,1,dawdle,Dawdle,1,1,1,1
108,EC,CE,17.034,1,don,Don,1,1,1,1
108,RE,CE,11.396,1,dullard,Dullard,1,1,1,1
108,CE,CE,73.682,0,effervensce,Effervesce,0.5,0.5,1,0.5
108,CE,CE,66.883,0,enconsce,Ensconce,0.5,0.5,0.5,0.5
108,RE,CE,24.638,1,fulminate,Fulminate,1,1,1,1
108,PI,CE,63.373,0,panache,Garble,0,0,0,0
108,PI,CE,110.937,1,gauche,Gauche,1,1,1,1
108,RE,CE,7.994,0,complaint,Gripe,0,0,0,0
108,PI,CE,36.105,1,guzzle,Guzzle,1,1,1,1
108,RE,CE,40.312,1,halcyon,Halcyon,1,1,1,1
108,EC,CE,61.452,1,hale,Hale,1,1,1,1
108,PI,CE,63.15,1,headlong,Headlong,1,1,1,1
108,PI,CE,77.798,1,heckle,Heckle,1,1,1,1
108,EC,CE,66.626,1,inveigle,Inveigle,1,1,1,1
108,EC,CE,26.253,1,irksome,Irksome,1,1,1,1
108,PI,CE,50.091,1,jabber,Jabber,1,1,1,1
108,PI,CE,76.735,1,macerate,Macerate,1,1,1,1
108,PI,CE,72.418,1,malaise,Malaise,1,1,1,1
108,CE,CE,74.977,1,mangle,Mangle,1,1,1,1
108,EC,CE,64.981,1,panache,Panache,1,1,1,1
108,RE,CE,23.388,1,paroxysm,Paroxysm,1,1,1,1
108,EC,CE,50.48,0,paddling,Piddling,0.5,0.5,0.5,0.5
108,CE,CE,21.083,1,potable,Potable,1,1,1,1
108,RE,CE,38.34,1,proselytize,Proselytize,1,1,1,1
108,RE,CE,23.822,1,rabid,Rabid,1,1,1,1
108,EC,CE,32.875,1,ragged,Ragged,1,1,1,1
108,PI,CE,49.105,1,remonstrance,Remonstrance,1,1,1,1
108,PI,CE,44.964,1,requite,Requite,1,1,1,1
108,RE,CE,8.274,1,revel,Revel,1,1,1,1
108,EC,CE,46.72,1,rile,Rile,1,1,1,1
108,RE,CE,40.456,1,sepulchral,Sepulchral,1,1,1,1
108,CE,CE,86.538,0,burned,Singe,0,0,0,0
108,RE,CE,16.026,1,squall,Squall,1,1,1,1
108,CE,CE,53.564,1,strand,Strand,1,1,1,1
108,CE,CE,76.122,0,rile,Umbrage,0,0,0,0
108,CE,CE,55.303,1,warble,Warble,1,1,1,1
108,EC,CE,57.679,1,wayward,Wayward,1,1,1,1
108,CE,CE,67.08,1,wheedle,Wheedle,1,1,1,1
109,PI,EC,40.914,0,NA,渴望,0,0,0,0
109,RE,EC,4.358,0,鼓励,通知,0,0,0,0
109,EC,EC,31.694,0,NA,附属物,0,0,0,0
109,CE,EC,36.843,0,生气,预言,0,0,0,0
109,CE,EC,21.498,0,勋章,徽章,0.5,0.5,0.5,0.5
109,RE,EC,8.607,0,脆弱,束缚,0,0,0,0
109,PI,EC,20.315,0,讽刺,滑稽,0,0,0,0
109,PI,EC,40.244,0,支持,拥护,0.5,0.5,0.5,0.5
109,EC,EC,12.829,0,一滴滴流,玩水,0,0,0,0
109,RE,EC,7.756,0,NA,偷懒,0,0,0,0
109,PI,EC,10.214,0,博士,教授,0.5,0.5,0.5,0.5
109,CE,EC,18.18,0,傻子,笨蛋,1,0.5,0.5,0.5
109,RE,EC,13.119,0,有效,兴奋,0,0,0,0
109,RE,EC,13.158,0,NA,安置,0,0,0,0
109,CE,EC,38.623,0,激怒,责骂,0,0,0,0
109,EC,EC,19.509,0,NA,篡改,0,0,0,0
109,EC,EC,13.383,1,粗鲁,粗鲁,1,1,1,1
109,CE,EC,25.398,0,NA,牢骚,0,0,0,0
109,EC,EC,56.037,0,NA,狂饮,0,0,0,0
109,CE,EC,46.77,0,NA,宁静,0,0,0,0
109,PI,EC,17.954,1,强壮,强壮,1,1,1,1
109,EC,EC,20.26,0,鲁莽,鲁莽,1,1,1,1
109,EC,EC,31.386,0,诡计,质问,0,0,0,0
109,PI,EC,53.194,0,接口,诱骗,0,0,0,0
109,PI,EC,38.846,0,调皮,烦躁,0,0,0,0
109,EC,EC,37.801,0,NA,闲聊,0,0,0,0
109,EC,EC,27.289,0,NA,浸泡,0,0,0,0
109,EC,EC,12.738,1,不适,不适,1,1,1,1
109,RE,EC,5.495,0,NA,损坏,0,0,0,0
109,PI,EC,15.172,1,炫耀,炫耀,1,1,1,1
109,CE,EC,36.884,1,急救,急救,1,1,1,1
109,CE,EC,60.383,0,宗教化,改变宗教,0.5,0.5,0.5,0.5
109,PI,EC,11.929,1,破旧,破旧,1,1,1,1
109,EC,EC,53.652,1,抗议,抗议,1,1,1,1
109,EC,EC,36.904,1,补偿,补偿,1,1,1,1
109,PI,EC,44.804,0,狂饮、,生气,0,0,0,0
109,CE,EC,47.217,0,诡异的,阴森,0.5,0,0,0
109,RE,EC,4.904,0,NA,烤焦,0,0,0,0
109,CE,EC,13.692,1,尖叫,尖叫,1,1,1,1
109,RE,EC,7.067,0,链,遗弃,0,0,0,0
109,RE,EC,11.147,0,NA,不快,0,0,0,0
109,RE,EC,5.974,0,NA,鸟鸣,0,0,0,0
109,PI,EC,35.462,0,NA,刚愎自用,0,0,0,0
109,RE,EC,6.304,0,NA,哄骗,0,0,0,0
111,CE,EC,37.577,1,渴望,渴望,1,1,1,1
111,EC,EC,26.548,1,通知,通知,1,1,1,1
111,RE,EC,26.416,1,附属物,附属物,1,1,1,1
111,PI,EC,36.802,1,预言,预言,1,1,1,1
111,PI,EC,20.389,1,徽章,徽章,1,1,1,1
111,EC,EC,14.071,1,束缚,束缚,1,1,1,1
111,CE,EC,36.92,1,滑稽,滑稽,1,1,1,1
111,CE,EC,32.129,1,拥护,拥护,1,1,1,1
111,RE,EC,15.993,1,玩水,玩水,1,1,1,1
111,EC,EC,19.222,1,偷懒,偷懒,1,1,1,1
111,CE,EC,13.793,1,教授,教授,1,1,1,1
111,PI,EC,31.056,1,笨蛋,笨蛋,1,1,1,1
111,EC,EC,14.56,1,兴奋,兴奋,1,1,1,1
111,EC,EC,16.176,1,安置,安置,1,1,1,1
111,PI,EC,34.883,1,责骂,责骂,1,1,1,1
111,RE,EC,85.257,0,纂改,篡改,0.5,0.5,1,0.5
111,RE,EC,39.6,1,粗鲁,粗鲁,1,1,1,1
111,PI,EC,29.588,0,NA,牢骚,0,0,0,0
111,RE,EC,33.873,1,狂饮,狂饮,1,1,1,1
111,PI,EC,35.452,1,宁静,宁静,1,1,1,1
111,CE,EC,29.836,0,生气,强壮,0,0,0,0
111,RE,EC,19.538,1,鲁莽,鲁莽,1,1,1,1
111,RE,EC,35.668,0,NA,质问,0,0,0,0
111,CE,EC,40.078,1,诱骗,诱骗,1,1,1,1
111,CE,EC,18.886,1,烦躁,烦躁,1,1,1,1
111,RE,EC,25.478,1,闲聊,闲聊,1,1,1,1
111,RE,EC,54.127,1,浸泡,浸泡,1,1,1,1
111,RE,EC,12.418,1,不适,不适,1,1,1,1
111,EC,EC,24.457,0,‘,损坏,0,0,0,0
111,CE,EC,31.089,0,NA,炫耀,0,0,0,0
111,PI,EC,58.745,1,急救,急救,1,1,1,1
111,CE,EC,31.403,1,少量,少量,1,1,1,1
111,EC,EC,40.86,1,可饮用,可饮用,1,1,1,1
111,PI,EC,70.102,0,转变宗教,改变宗教,1,0.5,0.5,0.5
111,PI,EC,17.738,0,狂躁,狂暴,0.5,0.5,0.5,0.5
111,CE,EC,16.371,0,破损,破旧,0.5,0.5,0.5,0.5
111,RE,EC,59.931,0,NA,抗议,0,0,0,0
111,RE,EC,40.069,1,补偿,补偿,1,1,1,1
111,PI,EC,14.582,1,狂欢,狂欢,1,1,1,1
111,CE,EC,27.505,0,NA,生气,0,0,0,0
111,PI,EC,59.133,1,阴森,阴森,1,1,1,1
111,EC,EC,15.753,1,烤焦,烤焦,1,1,1,1
111,PI,EC,33.682,1,尖叫,尖叫,1,1,1,1
111,EC,EC,17.724,1,遗弃,遗弃,1,1,1,1
111,EC,EC,22.396,1,不快,不快,1,1,1,1
111,EC,EC,27.625,1,鸟鸣,鸟鸣,1,1,1,1
111,CE,EC,20.605,1,刚愎自用,刚愎自用,1,1,1,1
111,EC,EC,25.274,0,NA,哄骗,0,0,0,0
112,EC,CE,33.838,0,NA,Agog,0,0,0,0
112,CE,CE,18.352,0,inform,Apprise,0,0,0,0
112,RE,CE,2.928,0,dsfsldjf,Augur,0,0,0,0
112,RE,CE,6.167,0,bronze,Blazon,0,0.5,0,0
112,CE,CE,46.543,0,bridle,Bridle,1,0.5,1,1
112,EC,CE,22.543,0,kdjfsljf,Caricature,0,0,0,0
112,EC,CE,24.079,0,lk,Countenance,0,0,0,0
112,CE,CE,59.03,1,dawdle,Dawdle,1,1,1,1
112,EC,CE,12.961,1,don,Don,1,1,1,1
112,CE,CE,84.989,1,effervesce,Effervesce,1,1,1,1
112,CE,CE,31.741,1,ensconce,Ensconce,1,1,1,1
112,PI,CE,53.359,1,garble,Garble,1,1,1,1
112,PI,CE,24.694,0,ragged,Gauche,0,0,0,0
112,RE,CE,10.726,0,fkdsflf,Gripe,0,0,0,0
112,PI,CE,21.103,1,guzzle,Guzzle,1,1,1,1
112,EC,CE,38.858,0,heclic,Hale,0,0,0,0
112,PI,CE,28.129,1,headlong,Headlong,1,1,1,1
112,EC,CE,64.963,0,djflsj,Inveigle,0,0,0,0
112,EC,CE,45.644,0,NA,Irksome,0,0,0,0
112,PI,CE,14.802,1,jabber,Jabber,1,1,1,1
112,PI,CE,35.087,1,macerate,Macerate,1,1,1,1
112,PI,CE,41.236,1,malaise,Malaise,1,1,1,1
112,CE,CE,27.699,0,ragged,Mangle,0,0,0,0
112,EC,CE,46.946,0,sdkfjldsf,Panache,0,0,0,0
112,RE,CE,6.07,0,sjf,Paroxysm,0,0,0,0
112,EC,CE,20.049,0,NA,Piddling,0,0,0,0
112,CE,CE,39.682,1,potable,Potable,1,1,1,1
112,RE,CE,8.904,1,proselytize,Proselytize,1,1,1,1
112,RE,CE,2.637,0,NA,Rabid,0,0,0,0
112,EC,CE,40.288,1,ragged,Ragged,1,1,1,1
112,PI,CE,52.422,1,remonstrance,Remonstrance,1,1,1,1
112,PI,CE,20.233,1,requite,Requite,1,1,1,1
112,EC,CE,36.777,0,jskdjf,Rile,0,0,0,0
112,RE,CE,6.178,0,kjflkjf,Sepulchral,0,0,0,0
112,CE,CE,28.821,1,singe,Singe,1,1,1,1
112,RE,CE,4.947,0,sdfsdf,Squall,0,0,0,0
112,CE,CE,20.151,0,NA,Strand,0,0,0,0
112,CE,CE,19.917,1,umbrage,Umbrage,1,1,1,1
112,CE,CE,17.877,1,warble,Warble,1,1,1,1
112,EC,CE,65.041,0,warble,Wayward,0,0.5,0,0
112,CE,CE,32.527,1,wheedle,Wheedle,1,1,1,1
113,PI,EC,11.346,0,NA,渴望,0,0,0,0
113,RE,EC,2.891,0,NA,通知,0,0,0,0
113,EC,EC,17.508,1,附属物,附属物,1,1,1,1
113,CE,EC,15.987,1,预言,预言,1,1,1,1
113,CE,EC,14.237,0,奖章,徽章,0.5,0.5,0.5,0.5
113,RE,EC,2.076,0,NA,束缚,0,0,0,0
113,PI,EC,24.765,0,滑稽的,滑稽,0.5,1,1,1
113,PI,EC,20.535,0,支持的,拥护,0.5,0.5,0.5,0.5
113,EC,EC,5.882,0,NA,玩水,0,0,0,0
113,RE,EC,3.252,0,NA,偷懒,0,0,0,0
113,PI,EC,9.684,1,教授,教授,1,1,1,1
113,CE,EC,19.595,1,笨蛋,笨蛋,1,1,1,1
113,RE,EC,3.929,0,NA,兴奋,0,0,0,0
113,RE,EC,4.266,0,NA,安置,0,0,0,0
113,CE,EC,20.357,0,辱骂的,责骂,0,0.5,0.5,0.5
113,EC,EC,8.547,0,NA,篡改,0,0,0,0
113,EC,EC,7.572,0,NA,粗鲁,0,0,0,0
113,EC,EC,14.506,0,NA,狂饮,0,0,0,0
113,CE,EC,13.443,0,寂静的,宁静,0.5,0.5,0.5,0.5
113,PI,EC,22.972,0,NA,强壮,0,0,0,0
113,EC,EC,18.982,0,NA,鲁莽,0,0,0,0
113,EC,EC,8.682,0,NA,质问,0,0,0,0
113,PI,EC,19.532,0,NA,诱骗,0,0,0,0
113,EC,EC,7.682,0,NA,闲聊,0,0,0,0
113,EC,EC,25.205,0,NA,浸泡,0,0,0,0
113,EC,EC,24.06,0,NA,不适,0,0,0,0
113,RE,EC,5.022,0,NA,损坏,0,0,0,0
113,CE,EC,8.87,0,NA,急救,0,0,0,0
113,PI,EC,8.273,0,NA,少量,0,0,0,0
113,RE,EC,3.79,0,流动的,可饮用,0,0,0,0
113,CE,EC,36.562,0,NA,改变宗教,0,0,0,0
113,CE,EC,13.122,0,狂暴的,狂暴,1,1,1,1
113,EC,EC,17.835,0,NA,抗议,0,0,0,0
113,EC,EC,8.904,0,NA,补偿,0,0,0,0
113,CE,EC,15.008,0,NA,狂欢,0,0,0,0
113,PI,EC,12.64,0,NA,生气,0,0,0,0
113,CE,EC,12.642,0,NA,阴森,0,0,0,0
113,RE,EC,3.368,0,NA,烤焦,0,0,0,0
113,CE,EC,17.192,1,尖叫,尖叫,1,1,1,1
113,RE,EC,9.883,0,鲁莽的,遗弃,0,0,0,0
113,RE,EC,5.034,0,NA,不快,0,0,0,0
113,RE,EC,19.679,0,NA,鸟鸣,0,0,0,0
113,PI,EC,21.728,0,NA,刚愎自用,0,0,0,0
113,RE,EC,1.781,0,NA,哄骗,0,0,0,0
115,EC,EC,34.953,1,通知,通知,1,1,1,1
115,RE,EC,7.838,0,质问,附属物,0,0,0,0
115,PI,EC,34.86,1,预言,预言,1,1,1,1
115,PI,EC,21.443,0,塔,徽章,0,0,0,0
115,EC,EC,15.363,1,束缚,束缚,1,1,1,1
